업종,연령대,성별,구분,항목,응답수
뷰티 디바이스,50~59세,여성,향후 6개월 내 구매 의향,구매의향이 있다,57
뷰티 디바이스,50~59세,여성,향후 6개월 내 구매 의향,없다,82
뷰티 디바이스,50~59세,여성,KBF 1순위,성능/기능/작동 방식,31
뷰티 디바이스,50~59세,여성,KBF 1순위,"안전성(유해물질, 승인 여부 등)",15
뷰티 디바이스,50~59세,여성,KBF 1순위,주위의 평판/입소문,10
뷰티 디바이스,50~59세,여성,KBF 1순위,가격,5
뷰티 디바이스,50~59세,여성,KBF 1순위,"브랜드(인지도, 이미지 등)",5
뷰티 디바이스,50~59세,여성,KBF 1순위,회사 신뢰도,2
뷰티 디바이스,50~59세,여성,KBF 1순위,관리 편의성,5
뷰티 디바이스,50~59세,여성,KBF 1순위,전문가/인플루언서 추천,4
뷰티 디바이스,50~59세,여성,KBF 1순위,할인/이벤트,0
뷰티 디바이스,50~59세,여성,KBF 1순위,A/S,0
뷰티 디바이스,50~59세,여성,KBF 1순위,"부가기능 (다양한 모드, 강도 조절 등)",0
뷰티 디바이스,50~59세,여성,KBF 1순위,"광고(스토리, 모델, 메시지)",0
뷰티 디바이스,50~59세,여성,KBF 1순위,제조 국가,1
뷰티 디바이스,50~59세,여성,KBF 1순위,유행,0
뷰티 디바이스,50~59세,여성,KBF 1순위,제품 디자인,0
뷰티 디바이스,50~59세,여성,KBF 1순위,"매장(점원, 매장광고, 진열 등)",0
뷰티 디바이스,50~59세,여성,"KBF 1,2,3순위 (중복응답)",성능/기능/작동 방식,57
뷰티 디바이스,50~59세,여성,"KBF 1,2,3순위 (중복응답)","안전성(유해물질, 승인 여부 등)",43
뷰티 디바이스,50~59세,여성,"KBF 1,2,3순위 (중복응답)",가격,29
뷰티 디바이스,50~59세,여성,"KBF 1,2,3순위 (중복응답)",주위의 평판/입소문,21
뷰티 디바이스,50~59세,여성,"KBF 1,2,3순위 (중복응답)",관리 편의성,26
뷰티 디바이스,50~59세,여성,"KBF 1,2,3순위 (중복응답)","브랜드(인지도, 이미지 등)",13
뷰티 디바이스,50~59세,여성,"KBF 1,2,3순위 (중복응답)",회사 신뢰도,7
뷰티 디바이스,50~59세,여성,"KBF 1,2,3순위 (중복응답)","부가기능 (다양한 모드, 강도 조절 등)",8
뷰티 디바이스,50~59세,여성,"KBF 1,2,3순위 (중복응답)",A/S,7
뷰티 디바이스,50~59세,여성,"KBF 1,2,3순위 (중복응답)",전문가/인플루언서 추천,6
뷰티 디바이스,50~59세,여성,"KBF 1,2,3순위 (중복응답)",할인/이벤트,6
뷰티 디바이스,50~59세,여성,"KBF 1,2,3순위 (중복응답)",제품 디자인,1
뷰티 디바이스,50~59세,여성,"KBF 1,2,3순위 (중복응답)","광고(스토리, 모델, 메시지)",0
뷰티 디바이스,50~59세,여성,"KBF 1,2,3순위 (중복응답)",제조 국가,2
뷰티 디바이스,50~59세,여성,"KBF 1,2,3순위 (중복응답)","매장(점원, 매장광고, 진열 등)",0
뷰티 디바이스,50~59세,여성,"KBF 1,2,3순위 (중복응답)",유행,0
뷰티 디바이스,50~59세,여성,"KBF 1,2,3순위 (중복응답)",리뷰,0
뷰티 디바이스,50~59세,여성,광고영향력,전혀 없다,0
뷰티 디바이스,50~59세,여성,광고영향력,없는 편이다,0
뷰티 디바이스,50~59세,여성,광고영향력,보통이다,13
뷰티 디바이스,50~59세,여성,광고영향력,있는 편이다,55
뷰티 디바이스,50~59세,여성,광고영향력,매우 있다,10
건강기능식품,50~59세,여성,최근 6개월 내 구매 경험,있다,129
건강기능식품,50~59세,여성,최근 6개월 내 구매 경험,없다,10
건강기능식품,50~59세,여성,향후 6개월 내 구매 의향,구매의향이 있다,125
건강기능식품,50~59세,여성,향후 6개월 내 구매 의향,없다,14
건강기능식품,50~59세,여성,KBF 1순위,영양성분/함량,52
건강기능식품,50~59세,여성,KBF 1순위,구성 원재료,26
건강기능식품,50~59세,여성,KBF 1순위,"브랜드(인지도, 이미지 등)",10
건강기능식품,50~59세,여성,KBF 1순위,가격,9
건강기능식품,50~59세,여성,KBF 1순위,주위의 평판/입소문,7
건강기능식품,50~59세,여성,KBF 1순위,회사 신뢰도,6
건강기능식품,50~59세,여성,KBF 1순위,제품 섭취 타입(고체형/액상형 등),5
건강기능식품,50~59세,여성,KBF 1순위,재료 원산지,6
건강기능식품,50~59세,여성,KBF 1순위,전문가/인플루언서 추천,8
건강기능식품,50~59세,여성,KBF 1순위,양/용량,1
건강기능식품,50~59세,여성,KBF 1순위,할인/이벤트,2
건강기능식품,50~59세,여성,KBF 1순위,맛,2
건강기능식품,50~59세,여성,KBF 1순위,"광고(스토리, 모델, 메시지)",1
건강기능식품,50~59세,여성,KBF 1순위,패키지/포장 형태,0
건강기능식품,50~59세,여성,KBF 1순위,"매장(점원, 매장광고, 진열 등)",0
건강기능식품,50~59세,여성,KBF 1순위,효능,0
건강기능식품,50~59세,여성,"KBF 1,2,3순위 (중복응답)",영양성분/함량,99
건강기능식품,50~59세,여성,"KBF 1,2,3순위 (중복응답)",가격,58
건강기능식품,50~59세,여성,"KBF 1,2,3순위 (중복응답)",구성 원재료,49
건강기능식품,50~59세,여성,"KBF 1,2,3순위 (중복응답)","브랜드(인지도, 이미지 등)",27
건강기능식품,50~59세,여성,"KBF 1,2,3순위 (중복응답)",회사 신뢰도,23
건강기능식품,50~59세,여성,"KBF 1,2,3순위 (중복응답)",주위의 평판/입소문,23
건강기능식품,50~59세,여성,"KBF 1,2,3순위 (중복응답)",제품 섭취 타입(고체형/액상형 등),26
건강기능식품,50~59세,여성,"KBF 1,2,3순위 (중복응답)",재료 원산지,31
건강기능식품,50~59세,여성,"KBF 1,2,3순위 (중복응답)",양/용량,9
건강기능식품,50~59세,여성,"KBF 1,2,3순위 (중복응답)",할인/이벤트,20
건강기능식품,50~59세,여성,"KBF 1,2,3순위 (중복응답)",전문가/인플루언서 추천,15
건강기능식품,50~59세,여성,"KBF 1,2,3순위 (중복응답)",맛,6
건강기능식품,50~59세,여성,"KBF 1,2,3순위 (중복응답)",패키지/포장 형태,1
건강기능식품,50~59세,여성,"KBF 1,2,3순위 (중복응답)","광고(스토리, 모델, 메시지)",3
건강기능식품,50~59세,여성,"KBF 1,2,3순위 (중복응답)","매장(점원, 매장광고, 진열 등)",0
건강기능식품,50~59세,여성,"KBF 1,2,3순위 (중복응답)",효능,0
건강기능식품,50~59세,여성,광고영향력,전혀 없다,0
건강기능식품,50~59세,여성,광고영향력,없는 편이다,6
건강기능식품,50~59세,여성,광고영향력,보통이다,34
건강기능식품,50~59세,여성,광고영향력,있는 편이다,83
건강기능식품,50~59세,여성,광고영향력,매우 있다,12
건강보조기구,50~59세,여성,최근 6개월 내 구매 경험,있다,77
건강보조기구,50~59세,여성,최근 6개월 내 구매 경험,없다,62
건강보조기구,50~59세,여성,향후 6개월 내 구매 의향,구매의향이 있다,56
건강보조기구,50~59세,여성,향후 6개월 내 구매 의향,없다,83
건강보조기구,50~59세,여성,KBF 1순위,성능/기능/작동 방식,39
건강보조기구,50~59세,여성,KBF 1순위,가격,5
건강보조기구,50~59세,여성,KBF 1순위,"안전성(유해물질, 승인 여부 등)",12
건강보조기구,50~59세,여성,KBF 1순위,"브랜드(인지도, 이미지 등)",5
건강보조기구,50~59세,여성,KBF 1순위,주위의 평판/입소문,5
건강보조기구,50~59세,여성,KBF 1순위,회사 신뢰도,4
건강보조기구,50~59세,여성,KBF 1순위,A/S,5
건강보조기구,50~59세,여성,KBF 1순위,전문가/인플루언서 추천,3
건강보조기구,50~59세,여성,KBF 1순위,할인/이벤트,3
건강보조기구,50~59세,여성,KBF 1순위,관리 편의성,6
건강보조기구,50~59세,여성,KBF 1순위,"부가기능 (다양한 모드, 강도 조절 등)",3
건강보조기구,50~59세,여성,KBF 1순위,"광고(스토리, 모델, 메시지)",1
건강보조기구,50~59세,여성,KBF 1순위,유행,1
건강보조기구,50~59세,여성,KBF 1순위,제품 디자인,0
건강보조기구,50~59세,여성,KBF 1순위,"매장(점원, 매장광고, 진열 등)",0
건강보조기구,50~59세,여성,KBF 1순위,사용 경험,0
건강보조기구,50~59세,여성,KBF 1순위,리뷰,0
건강보조기구,50~59세,여성,"KBF 1,2,3순위 (중복응답)",성능/기능/작동 방식,68
건강보조기구,50~59세,여성,"KBF 1,2,3순위 (중복응답)",가격,37
건강보조기구,50~59세,여성,"KBF 1,2,3순위 (중복응답)","안전성(유해물질, 승인 여부 등)",32
건강보조기구,50~59세,여성,"KBF 1,2,3순위 (중복응답)",A/S,20
건강보조기구,50~59세,여성,"KBF 1,2,3순위 (중복응답)",주위의 평판/입소문,16
건강보조기구,50~59세,여성,"KBF 1,2,3순위 (중복응답)","브랜드(인지도, 이미지 등)",18
건강보조기구,50~59세,여성,"KBF 1,2,3순위 (중복응답)","부가기능 (다양한 모드, 강도 조절 등)",16
건강보조기구,50~59세,여성,"KBF 1,2,3순위 (중복응답)",관리 편의성,28
건강보조기구,50~59세,여성,"KBF 1,2,3순위 (중복응답)",회사 신뢰도,10
건강보조기구,50~59세,여성,"KBF 1,2,3순위 (중복응답)",할인/이벤트,7
건강보조기구,50~59세,여성,"KBF 1,2,3순위 (중복응답)",전문가/인플루언서 추천,10
건강보조기구,50~59세,여성,"KBF 1,2,3순위 (중복응답)",제품 디자인,3
건강보조기구,50~59세,여성,"KBF 1,2,3순위 (중복응답)","광고(스토리, 모델, 메시지)",3
건강보조기구,50~59세,여성,"KBF 1,2,3순위 (중복응답)",유행,1
건강보조기구,50~59세,여성,"KBF 1,2,3순위 (중복응답)","매장(점원, 매장광고, 진열 등)",0
건강보조기구,50~59세,여성,"KBF 1,2,3순위 (중복응답)",리뷰,0
건강보조기구,50~59세,여성,"KBF 1,2,3순위 (중복응답)",사용 경험,0
건강보조기구,50~59세,여성,광고영향력,전혀 없다,0
건강보조기구,50~59세,여성,광고영향력,없는 편이다,0
건강보조기구,50~59세,여성,광고영향력,보통이다,15
건강보조기구,50~59세,여성,광고영향력,있는 편이다,68
건강보조기구,50~59세,여성,광고영향력,매우 있다,9
국내 숙박 예약서비스,50~59세,여성,최근 6개월 내 구매 경험,있다,113
국내 숙박 예약서비스,50~59세,여성,최근 6개월 내 구매 경험,없다,165
국내 숙박 예약서비스,50~59세,여성,향후 6개월 내 구매 의향,구매의향이 있다,187
국내 숙박 예약서비스,50~59세,여성,향후 6개월 내 구매 의향,없다,91
국내 숙박 예약서비스,50~59세,여성,KBF 1순위,저렴한 가격/특가 상품,42
국내 숙박 예약서비스,50~59세,여성,KBF 1순위,"편의성 (이용, 예약, 환불 등)",27
국내 숙박 예약서비스,50~59세,여성,KBF 1순위,"다양한 숙소 종류 예약 가능(호텔, 펜션 등)",23
국내 숙박 예약서비스,50~59세,여성,KBF 1순위,다양한 숙소 보유,22
국내 숙박 예약서비스,50~59세,여성,KBF 1순위,"숙소 검색 편의성(위치, 테마 등)",16
국내 숙박 예약서비스,50~59세,여성,KBF 1순위,숙소별 디테일한 정보 제공,25
국내 숙박 예약서비스,50~59세,여성,KBF 1순위,이용자 리뷰 제공 퀄리티,5
국내 숙박 예약서비스,50~59세,여성,KBF 1순위,주위의 평판/입소문/후기,17
국내 숙박 예약서비스,50~59세,여성,KBF 1순위,"포인트, 적립, 멤버십 혜택",5
국내 숙박 예약서비스,50~59세,여성,KBF 1순위,"브랜드(인지도, 이미지 등)",6
국내 숙박 예약서비스,50~59세,여성,KBF 1순위,고객 응대 서비스,6
국내 숙박 예약서비스,50~59세,여성,KBF 1순위,App 완성도 (UI 및 속도 등),0
국내 숙박 예약서비스,50~59세,여성,KBF 1순위,"광고(스토리, 모델, 메시지)",1
국내 숙박 예약서비스,50~59세,여성,"KBF 1,2,3순위 (중복응답)",저렴한 가격/특가 상품,88
국내 숙박 예약서비스,50~59세,여성,"KBF 1,2,3순위 (중복응답)","편의성 (이용, 예약, 환불 등)",87
국내 숙박 예약서비스,50~59세,여성,"KBF 1,2,3순위 (중복응답)","다양한 숙소 종류 예약 가능(호텔, 펜션 등)",70
국내 숙박 예약서비스,50~59세,여성,"KBF 1,2,3순위 (중복응답)","숙소 검색 편의성(위치, 테마 등)",63
국내 숙박 예약서비스,50~59세,여성,"KBF 1,2,3순위 (중복응답)",다양한 숙소 보유,45
국내 숙박 예약서비스,50~59세,여성,"KBF 1,2,3순위 (중복응답)",숙소별 디테일한 정보 제공,53
국내 숙박 예약서비스,50~59세,여성,"KBF 1,2,3순위 (중복응답)",이용자 리뷰 제공 퀄리티,29
국내 숙박 예약서비스,50~59세,여성,"KBF 1,2,3순위 (중복응답)",주위의 평판/입소문/후기,50
국내 숙박 예약서비스,50~59세,여성,"KBF 1,2,3순위 (중복응답)","포인트, 적립, 멤버십 혜택",21
국내 숙박 예약서비스,50~59세,여성,"KBF 1,2,3순위 (중복응답)","브랜드(인지도, 이미지 등)",18
국내 숙박 예약서비스,50~59세,여성,"KBF 1,2,3순위 (중복응답)",고객 응대 서비스,20
국내 숙박 예약서비스,50~59세,여성,"KBF 1,2,3순위 (중복응답)",App 완성도 (UI 및 속도 등),1
국내 숙박 예약서비스,50~59세,여성,"KBF 1,2,3순위 (중복응답)","광고(스토리, 모델, 메시지)",1
국내 숙박 예약서비스,50~59세,여성,광고영향력,전혀 없다,1
국내 숙박 예약서비스,50~59세,여성,광고영향력,없는 편이다,8
국내 숙박 예약서비스,50~59세,여성,광고영향력,보통이다,42
국내 숙박 예약서비스,50~59세,여성,광고영향력,있는 편이다,135
국내 숙박 예약서비스,50~59세,여성,광고영향력,매우 있다,9
캠핑용품,50~59세,여성,최근 6개월 내 구매 경험,있다,42
캠핑용품,50~59세,여성,최근 6개월 내 구매 경험,없다,236
캠핑용품,50~59세,여성,향후 6개월 내 구매 의향,구매의향이 있다,67
캠핑용품,50~59세,여성,향후 6개월 내 구매 의향,없다,211
캠핑용품,50~59세,여성,KBF 1순위,"품질(내구성, 마감 등)",15
캠핑용품,50~59세,여성,KBF 1순위,"성능 (방수, 방한, 편의 기능, 안정성)",15
캠핑용품,50~59세,여성,KBF 1순위,가격,6
캠핑용품,50~59세,여성,KBF 1순위,"이용 편의성(설치, 해체, 보관 등)",10
캠핑용품,50~59세,여성,KBF 1순위,"브랜드(인지도, 이미지 등)",3
캠핑용품,50~59세,여성,KBF 1순위,휴대성,7
캠핑용품,50~59세,여성,KBF 1순위,제품 디자인,4
캠핑용품,50~59세,여성,KBF 1순위,주위의 평판/입소문,4
캠핑용품,50~59세,여성,KBF 1순위,A/S,5
캠핑용품,50~59세,여성,KBF 1순위,트렌디함,2
캠핑용품,50~59세,여성,KBF 1순위,크기/중량,1
캠핑용품,50~59세,여성,KBF 1순위,친환경적,0
캠핑용품,50~59세,여성,KBF 1순위,브랜드 원산지,1
캠핑용품,50~59세,여성,KBF 1순위,구입 용이(판매처 많음),0
캠핑용품,50~59세,여성,KBF 1순위,"광고(스토리, 모델, 메시지)",0
캠핑용품,50~59세,여성,KBF 1순위,이벤트/프로모션,1
캠핑용품,50~59세,여성,KBF 1순위,매장 환경,1
캠핑용품,50~59세,여성,"KBF 1,2,3순위 (중복응답)","품질(내구성, 마감 등)",33
캠핑용품,50~59세,여성,"KBF 1,2,3순위 (중복응답)",가격,27
캠핑용품,50~59세,여성,"KBF 1,2,3순위 (중복응답)","성능 (방수, 방한, 편의 기능, 안정성)",39
캠핑용품,50~59세,여성,"KBF 1,2,3순위 (중복응답)","이용 편의성(설치, 해체, 보관 등)",28
캠핑용품,50~59세,여성,"KBF 1,2,3순위 (중복응답)",휴대성,19
캠핑용품,50~59세,여성,"KBF 1,2,3순위 (중복응답)",제품 디자인,13
캠핑용품,50~59세,여성,"KBF 1,2,3순위 (중복응답)","브랜드(인지도, 이미지 등)",8
캠핑용품,50~59세,여성,"KBF 1,2,3순위 (중복응답)",주위의 평판/입소문,11
캠핑용품,50~59세,여성,"KBF 1,2,3순위 (중복응답)",크기/중량,6
캠핑용품,50~59세,여성,"KBF 1,2,3순위 (중복응답)",A/S,8
캠핑용품,50~59세,여성,"KBF 1,2,3순위 (중복응답)",구입 용이(판매처 많음),4
캠핑용품,50~59세,여성,"KBF 1,2,3순위 (중복응답)",트렌디함,7
캠핑용품,50~59세,여성,"KBF 1,2,3순위 (중복응답)",친환경적,5
캠핑용품,50~59세,여성,"KBF 1,2,3순위 (중복응답)",이벤트/프로모션,3
캠핑용품,50~59세,여성,"KBF 1,2,3순위 (중복응답)",브랜드 원산지,4
캠핑용품,50~59세,여성,"KBF 1,2,3순위 (중복응답)","광고(스토리, 모델, 메시지)",0
캠핑용품,50~59세,여성,"KBF 1,2,3순위 (중복응답)",매장 환경,2
캠핑용품,50~59세,여성,광고영향력,전혀 없다,1
캠핑용품,50~59세,여성,광고영향력,없는 편이다,4
캠핑용품,50~59세,여성,광고영향력,보통이다,28
캠핑용품,50~59세,여성,광고영향력,있는 편이다,37
캠핑용품,50~59세,여성,광고영향력,매우 있다,5
인테리어 서비스,50~59세,여성,최근 6개월 내 구매 경험,있다,83
